thread_id,warp_id,lane_id,physical_idx,m_coord,n_coord,is_valid
110,3,14,20,-1,-1,0
110,3,14,21,-1,-1,0
110,3,14,22,-1,-1,0
110,3,14,23,-1,-1,0
110,3,14,24,-1,-1,0
110,3,14,25,-1,-1,0
110,3,14,26,-1,-1,0
110,3,14,27,-1,-1,0
110,3,14,28,-1,-1,0
110,3,14,29,-1,-1,0
110,3,14,30,-1,-1,0
110,3,14,31,-1,-1,0
111,3,15,0,51,6,1
111,3,15,1,51,14,1
111,3,15,2,115,6,1
111,3,15,3,115,14,1
111,3,15,4,51,7,1
111,3,15,5,51,15,1
111,3,15,6,115,7,1
111,3,15,7,115,15,1
111,3,15,8,59,6,1
111,3,15,9,59,14,1
111,3,15,10,123,6,1
111,3,15,11,123,14,1
111,3,15,12,59,7,1
111,3,15,13,59,15,1
111,3,15,14,123,7,1
111,3,15,15,123,15,1
111,3,15,16,-1,-1,0
111,3,15,17,-1,-1,0
111,3,15,18,-1,-1,0
111,3,15,19,-1,-1,0
111,3,15,20,-1,-1,0
111,3,15,21,-1,-1,0
111,3,15,22,-1,-1,0
111,3,15,23,-1,-1,0
111,3,15,24,-1,-1,0
111,3,15,25,-1,-1,0
111,3,15,26,-1,-1,0
111,3,15,27,-1,-1,0
111,3,15,28,-1,-1,0
111,3,15,29,-1,-1,0
111,3,15,30,-1,-1,0
111,3,15,31,-1,-1,0
112,3,16,0,52,0,1
112,3,16,1,52,8,1
112,3,16,2,116,0,1
112,3,16,3,116,8,1
112,3,16,4,52,1,1
112,3,16,5,52,9,1
112,3,16,6,116,1,1
112,3,16,7,116,9,1
112,3,16,8,60,0,1
112,3,16,9,60,8,1
112,3,16,10,124,0,1
112,3,16,11,124,8,1
112,3,16,12,60,1,1
112,3,16,13,60,9,1
112,3,16,14,124,1,1
112,3,16,15,124,9,1
112,3,16,16,-1,-1,0
112,3,16,17,-1,-1,0
112,3,16,18,-1,-1,0
112,3,16,19,-1,-1,0
112,3,16,20,-1,-1,0
112,3,16,21,-1,-1,0
112,3,16,22,-1,-1,0
112,3,16,23,-1,-1,0
112,3,16,24,-1,-1,0
112,3,16,25,-1,-1,0
112,3,16,26,-1,-1,0
112,3,16,27,-1,-1,0
112,3,16,28,-1,-1,0
112,3,16,29,-1,-1,0
112,3,16,30,-1,-1,0
112,3,16,31,-1,-1,0
113,3,17,0,52,2,1
113,3,17,1,52,10,1
113,3,17,2,116,2,1
113,3,17,3,116,10,1
113,3,17,4,52,3,1
113,3,17,5,52,11,1
113,3,17,6,116,3,1
113,3,17,7,116,11,1
113,3,17,8,60,2,1
113,3,17,9,60,10,1
113,3,17,10,124,2,1
113,3,17,11,124,10,1
113,3,17,12,60,3,1
113,3,17,13,60,11,1
113,3,17,14,124,3,1
113,3,17,15,124,11,1
113,3,17,16,-1,-1,0
113,3,17,17,-1,-1,0
113,3,17,18,-1,-1,0
113,3,17,19,-1,-1,0
113,3,17,20,-1,-1,0
113,3,17,21,-1,-1,0
113,3,17,22,-1,-1,0
113,3,17,23,-1,-1,0
113,3,17,24,-1,-1,0
113,3,17,25,-1,-1,0
113,3,17,26,-1,-1,0
113,3,17,27,-1,-1,0
113,3,17,28,-1,-1,0
113,3,17,29,-1,-1,0
113,3,17,30,-1,-1,0
113,3,17,31,-1,-1,0
114,3,18,0,52,4,1
114,3,18,1,52,12,1
114,3,18,2,116,4,1
114,3,18,3,116,12,1
114,3,18,4,52,5,1
114,3,18,5,52,13,1
114,3,18,6,116,5,1
114,3,18,7,116,13,1
114,3,18,8,60,4,1
114,3,18,9,60,12,1
114,3,18,10,124,4,1
114,3,18,11,124,12,1
114,3,18,12,60,5,1
114,3,18,13,60,13,1
114,3,18,14,124,5,1
114,3,18,15,124,13,1
114,3,18,16,-1,-1,0
114,3,18,17,-1,-1,0
114,3,18,18,-1,-1,0
114,3,18,19,-1,-1,0
114,3,18,20,-1,-1,0
114,3,18,21,-1,-1,0
114,3,18,22,-1,-1,0
114,3,18,23,-1,-1,0
114,3,18,24,-1,-1,0
114,3,18,25,-1,-1,0
114,3,18,26,-1,-1,0
114,3,18,27,-1,-1,0
114,3,18,28,-1,-1,0
114,3,18,29,-1,-1,0
114,3,18,30,-1,-1,0
114,3,18,31,-1,-1,0
115,3,19,0,52,6,1
115,3,19,1,52,14,1
115,3,19,2,116,6,1
115,3,19,3,116,14,1
115,3,19,4,52,7,1
115,3,19,5,52,15,1
115,3,19,6,116,7,1
115,3,19,7,116,15,1
115,3,19,8,60,6,1
115,3,19,9,60,14,1
115,3,19,10,124,6,1
115,3,19,11,124,14,1
115,3,19,12,60,7,1
115,3,19,13,60,15,1
115,3,19,14,124,7,1
115,3,19,15,124,15,1
115,3,19,16,-1,-1,0
115,3,19,17,-1,-1,0
115,3,19,18,-1,-1,0
115,3,19,19,-1,-1,0
115,3,19,20,-1,-1,0
115,3,19,21,-1,-1,0
115,3,19,22,-1,-1,0
115,3,19,23,-1,-1,0
115,3,19,24,-1,-1,0
115,3,19,25,-1,-1,0
115,3,19,26,-1,-1,0
115,3,19,27,-1,-1,0
115,3,19,28,-1,-1,0
115,3,19,29,-1,-1,0
115,3,19,30,-1,-1,0
115,3,19,31,-1,-1,0
116,3,20,0,53,0,1
116,3,20,1,53,8,1
116,3,20,2,117,0,1
116,3,20,3,117,8,1
116,3,20,4,53,1,1
116,3,20,5,53,9,1
116,3,20,6,117,1,1
116,3,20,7,117,9,1
116,3,20,8,61,0,1
116,3,20,9,61,8,1
116,3,20,10,125,0,1
116,3,20,11,125,8,1
116,3,20,12,61,1,1
116,3,20,13,61,9,1
116,3,20,14,125,1,1
116,3,20,15,125,9,1
116,3,20,16,-1,-1,0
116,3,20,17,-1,-1,0
116,3,20,18,-1,-1,0
116,3,20,19,-1,-1,0
116,3,20,20,-1,-1,0
116,3,20,21,-1,-1,0
116,3,20,22,-1,-1,0
116,3,20,23,-1,-1,0
116,3,20,24,-1,-1,0
116,3,20,25,-1,-1,0
116,3,20,26,-1,-1,0
116,3,20,27,-1,-1,0
116,3,20,28,-1,-1,0
116,3,20,29,-1,-1,0
116,3,20,30,-1,-1,0
116,3,20,31,-1,-1,0
117,3,21,0,53,2,1
117,3,21,1,53,10,1
117,3,21,2,117,2,1
117,3,21,3,117,10,1
117,3,21,4,53,3,1
117,3,21,5,53,11,1
117,3,21,6,117,3,1
117,3,21,7,117,11,1
117,3,21,8,61,2,1
117,3,21,9,61,10,1
117,3,21,10,125,2,1
117,3,21,11,125,10,1
117,3,21,12,61,3,1
117,3,21,13,61,11,1
117,3,21,14,125,3,1
117,3,21,15,125,11,1
117,3,21,16,-1,-1,0
117,3,21,17,-1,-1,0
117,3,21,18,-1,-1,0
117,3,21,19,-1,-1,0
117,3,21,20,-1,-1,0
117,3,21,21,-1,-1,0
117,3,21,22,-1,-1,0
117,3,21,23,-1,-1,0
117,3,21,24,-1,-1,0
117,3,21,25,-1,-1,0
117,3,21,26,-1,-1,0
117,3,21,27,-1,-1,0
117,3,21,28,-1,-1,0
117,3,21,29,-1,-1,0
117,3,21,30,-1,-1,0
117,3,21,31,-1,-1,0
118,3,22,0,53,4,1
118,3,22,1,53,12,1
118,3,22,2,117,4,1
118,3,22,3,117,12,1
118,3,22,4,53,5,1
118,3,22,5,53,13,1
118,3,22,6,117,5,1
118,3,22,7,117,13,1
118,3,22,8,61,4,1
118,3,22,9,61,12,1
118,3,22,10,125,4,1
118,3,22,11,125,12,1
118,3,22,12,61,5,1
118,3,22,13,61,13,1
118,3,22,14,125,5,1
118,3,22,15,125,13,1
118,3,22,16,-1,-1,0
118,3,22,17,-1,-1,0
118,3,22,18,-1,-1,0
118,3,22,19,-1,-1,0
118,3,22,20,-1,-1,0
118,3,22,21,-1,-1,0
118,3,22,22,-1,-1,0
118,3,22,23,-1,-1,0
118,3,22,24,-1,-1,0
118,3,22,25,-1,-1,0
118,3,22,26,-1,-1,0
118,3,22,27,-1,-1,0
118,3,22,28,-1,-1,0
118,3,22,29,-1,-1,0
118,3,22,30,-1,-1,0
118,3,22,31,-1,-1,0
119,3,23,0,53,6,1
119,3,23,1,53,14,1
119,3,23,2,117,6,1
119,3,23,3,117,14,1
119,3,23,4,53,7,1
119,3,23,5,53,15,1
119,3,23,6,117,7,1
119,3,23,7,117,15,1
119,3,23,8,61,6,1
119,3,23,9,61,14,1
119,3,23,10,125,6,1
119,3,23,11,125,14,1
119,3,23,12,61,7,1
119,3,23,13,61,15,1
119,3,23,14,125,7,1
119,3,23,15,125,15,1
119,3,23,16,-1,-1,0
119,3,23,17,-1,-1,0
119,3,23,18,-1,-1,0
119,3,23,19,-1,-1,0
119,3,23,20,-1,-1,0
119,3,23,21,-1,-1,0
119,3,23,22,-1,-1,0
119,3,23,23,-1,-1,0
119,3,23,24,-1,-1,0
119,3,23,25,-1,-1,0
119,3,23,26,-1,-1,0
119,3,23,27,-1,-1,0
119,3,23,28,-1,-1,0
119,3,23,29,-1,-1,0
119,3,23,30,-1,-1,0
119,3,23,31,-1,-1,0
120,3,24,0,54,0,1
120,3,24,1,54,8,1
120,3,24,2,118,0,1
120,3,24,3,118,8,1
120,3,24,4,54,1,1
120,3,24,5,54,9,1
120,3,24,6,118,1,1
120,3,24,7,118,9,1
120,3,24,8,62,0,1
120,3,24,9,62,8,1
120,3,24,10,126,0,1
120,3,24,11,126,8,1
120,3,24,12,62,1,1
120,3,24,13,62,9,1
120,3,24,14,126,1,1
120,3,24,15,126,9,1
120,3,24,16,-1,-1,0
120,3,24,17,-1,-1,0
120,3,24,18,-1,-1,0
120,3,24,19,-1,-1,0
120,3,24,20,-1,-1,0
120,3,24,21,-1,-1,0
120,3,24,22,-1,-1,0
120,3,24,23,-1,-1,0
120,3,24,24,-1,-1,0
120,3,24,25,-1,-1,0
120,3,24,26,-1,-1,0
120,3,24,27,-1,-1,0
120,3,24,28,-1,-1,0
120,3,24,29,-1,-1,0
120,3,24,30,-1,-1,0
120,3,24,31,-1,-1,0
121,3,25,0,54,2,1
121,3,25,1,54,10,1
121,3,25,2,118,2,1
121,3,25,3,118,10,1
121,3,25,4,54,3,1
121,3,25,5,54,11,1
121,3,25,6,118,3,1
121,3,25,7,118,11,1
121,3,25,8,62,2,1
121,3,25,9,62,10,1
121,3,25,10,126,2,1
121,3,25,11,126,10,1
121,3,25,12,62,3,1
121,3,25,13,62,11,1
121,3,25,14,126,3,1
121,3,25,15,126,11,1
121,3,25,16,-1,-1,0
121,3,25,17,-1,-1,0
121,3,25,18,-1,-1,0
121,3,25,19,-1,-1,0
121,3,25,20,-1,-1,0
121,3,25,21,-1,-1,0
121,3,25,22,-1,-1,0
121,3,25,23,-1,-1,0
121,3,25,24,-1,-1,0
121,3,25,25,-1,-1,0
121,3,25,26,-1,-1,0
121,3,25,27,-1,-1,0
121,3,25,28,-1,-1,0
121,3,25,29,-1,-1,0
121,3,25,30,-1,-1,0
121,3,25,31,-1,-1,0
122,3,26,0,54,4,1
122,3,26,1,54,12,1
122,3,26,2,118,4,1
122,3,26,3,118,12,1
122,3,26,4,54,5,1
122,3,26,5,54,13,1
122,3,26,6,118,5,1
122,3,26,7,118,13,1
122,3,26,8,62,4,1
122,3,26,9,62,12,1
122,3,26,10,126,4,1
122,3,26,11,126,12,1
122,3,26,12,62,5,1
122,3,26,13,62,13,1
122,3,26,14,126,5,1
122,3,26,15,126,13,1
122,3,26,16,-1,-1,0
122,3,26,17,-1,-1,0
122,3,26,18,-1,-1,0
122,3,26,19,-1,-1,0
122,3,26,20,-1,-1,0
122,3,26,21,-1,-1,0
122,3,26,22,-1,-1,0
122,3,26,23,-1,-1,0
122,3,26,24,-1,-1,0
122,3,26,25,-1,-1,0
122,3,26,26,-1,-1,0
122,3,26,27,-1,-1,0
122,3,26,28,-1,-1,0
122,3,26,29,-1,-1,0
122,3,26,30,-1,-1,0
122,3,26,31,-1,-1,0
123,3,27,0,54,6,1
123,3,27,1,54,14,1
123,3,27,2,118,6,1
123,3,27,3,118,14,1
123,3,27,4,54,7,1
123,3,27,5,54,15,1
123,3,27,6,118,7,1
123,3,27,7,118,15,1
123,3,27,8,62,6,1
123,3,27,9,62,14,1
123,3,27,10,126,6,1
123,3,27,11,126,14,1
123,3,27,12,62,7,1
123,3,27,13,62,15,1
123,3,27,14,126,7,1
123,3,27,15,126,15,1
123,3,27,16,-1,-1,0
123,3,27,17,-1,-1,0
123,3,27,18,-1,-1,0
123,3,27,19,-1,-1,0
123,3,27,20,-1,-1,0
123,3,27,21,-1,-1,0
123,3,27,22,-1,-1,0
123,3,27,23,-1,-1,0
123,3,27,24,-1,-1,0
123,3,27,25,-1,-1,0
123,3,27,26,-1,-1,0
123,3,27,27,-1,-1,0
123,3,27,28,-1,-1,0
123,3,27,29,-1,-1,0
123,3,27,30,-1,-1,0
123,3,27,31,-1,-1,0
124,3,28,0,55,0,1
124,3,28,1,55,8,1
124,3,28,2,119,0,1
124,3,28,3,119,8,1
124,3,28,4,55,1,1
124,3,28,5,55,9,1
124,3,28,6,119,1,1
124,3,28,7,119,9,1
124,3,28,8,63,0,1
124,3,28,9,63,8,1
124,3,28,10,127,0,1
124,3,28,11,127,8,1
124,3,28,12,63,1,1
124,3,28,13,63,9,1
124,3,28,14,127,1,1
124,3,28,15,127,9,1
124,3,28,16,-1,-1,0
124,3,28,17,-1,-1,0
124,3,28,18,-1,-1,0
124,3,28,19,-1,-1,0
124,3,28,20,-1,-1,0
124,3,28,21,-1,-1,0
124,3,28,22,-1,-1,0
124,3,28,23,-1,-1,0
124,3,28,24,-1,-1,0
124,3,28,25,-1,-1,0
124,3,28,26,-1,-1,0
124,3,28,27,-1,-1,0
124,3,28,28,-1,-1,0
124,3,28,29,-1,-1,0
124,3,28,30,-1,-1,0
124,3,28,31,-1,-1,0
125,3,29,0,55,2,1
125,3,29,1,55,10,1
125,3,29,2,119,2,1
125,3,29,3,119,10,1
125,3,29,4,55,3,1
125,3,29,5,55,11,1
125,3,29,6,119,3,1
125,3,29,7,119,11,1
125,3,29,8,63,2,1
125,3,29,9,63,10,1
125,3,29,10,127,2,1
125,3,29,11,127,10,1
125,3,29,12,63,3,1
125,3,29,13,63,11,1
125,3,29,14,127,3,1
125,3,29,15,127,11,1
125,3,29,16,-1,-1,0
125,3,29,17,-1,-1,0
125,3,29,18,-1,-1,0
125,3,29,19,-1,-1,0
125,3,29,20,-1,-1,0
125,3,29,21,-1,-1,0
125,3,29,22,-1,-1,0
125,3,29,23,-1,-1,0
125,3,29,24,-1,-1,0
125,3,29,25,-1,-1,0
125,3,29,26,-1,-1,0
125,3,29,27,-1,-1,0
125,3,29,28,-1,-1,0
125,3,29,29,-1,-1,0
125,3,29,30,-1,-1,0
125,3,29,31,-1,-1,0
126,3,30,0,55,4,1
126,3,30,1,55,12,1
126,3,30,2,119,4,1
126,3,30,3,119,12,1
126,3,30,4,55,5,1
126,3,30,5,55,13,1
126,3,30,6,119,5,1
126,3,30,7,119,13,1
126,3,30,8,63,4,1
126,3,30,9,63,12,1
126,3,30,10,127,4,1
126,3,30,11,127,12,1
126,3,30,12,63,5,1
126,3,30,13,63,13,1
126,3,30,14,127,5,1
126,3,30,15,127,13,1
126,3,30,16,-1,-1,0
126,3,30,17,-1,-1,0
126,3,30,18,-1,-1,0
126,3,30,19,-1,-1,0
126,3,30,20,-1,-1,0
126,3,30,21,-1,-1,0
126,3,30,22,-1,-1,0
126,3,30,23,-1,-1,0
126,3,30,24,-1,-1,0
126,3,30,25,-1,-1,0
126,3,30,26,-1,-1,0
126,3,30,27,-1,-1,0
126,3,30,28,-1,-1,0
126,3,30,29,-1,-1,0
126,3,30,30,-1,-1,0
126,3,30,31,-1,-1,0
127,3,31,0,55,6,1
127,3,31,1,55,14,1
127,3,31,2,119,6,1
127,3,31,3,119,14,1
127,3,31,4,55,7,1
127,3,31,5,55,15,1
127,3,31,6,119,7,1
127,3,31,7,119,15,1
127,3,31,8,63,6,1
127,3,31,9,63,14,1
127,3,31,10,127,6,1
127,3,31,11,127,14,1
127,3,31,12,63,7,1
127,3,31,13,63,15,1
127,3,31,14,127,7,1
127,3,31,15,127,15,1
127,3,31,16,-1,-1,0
127,3,31,17,-1,-1,0
127,3,31,18,-1,-1,0
127,3,31,19,-1,-1,0
127,3,31,20,-1,-1,0
127,3,31,21,-1,-1,0
127,3,31,22,-1,-1,0
127,3,31,23,-1,-1,0
127,3,31,24,-1,-1,0
127,3,31,25,-1,-1,0
127,3,31,26,-1,-1,0
127,3,31,27,-1,-1,0
127,3,31,28,-1,-1,0
127,3,31,29,-1,-1,0
127,3,31,30,-1,-1,0
127,3,31,31,-1,-1,0
128,4,0,0,0,16,1
128,4,0,1,0,24,1
128,4,0,2,64,16,1
128,4,0,3,64,24,1
128,4,0,4,0,17,1
128,4,0,5,0,25,1
128,4,0,6,64,17,1
128,4,0,7,64,25,1
128,4,0,8,8,16,1
128,4,0,9,8,24,1
128,4,0,10,72,16,1
128,4,0,11,72,24,1
128,4,0,12,8,17,1
128,4,0,13,8,25,1
128,4,0,14,72,17,1
128,4,0,15,72,25,1
128,4,0,16,-1,-1,0
128,4,0,17,-1,-1,0
128,4,0,18,-1,-1,0
128,4,0,19,-1,-1,0
128,4,0,20,-1,-1,0
128,4,0,21,-1,-1,0
128,4,0,22,-1,-1,0
128,4,0,23,-1,-1,0
128,4,0,24,-1,-1,0
128,4,0,25,-1,-1,0
128,4,0,26,-1,-1,0
128,4,0,27,-1,-1,0
128,4,0,28,-1,-1,0
128,4,0,29,-1,-1,0
128,4,0,30,-1,-1,0
128,4,0,31,-1,-1,0
129,4,1,0,0,18,1
129,4,1,1,0,26,1
129,4,1,2,64,18,1
129,4,1,3,64,26,1
129,4,1,4,0,19,1
129,4,1,5,0,27,1
129,4,1,6,64,19,1
129,4,1,7,64,27,1
129,4,1,8,8,18,1
129,4,1,9,8,26,1
129,4,1,10,72,18,1
129,4,1,11,72,26,1
129,4,1,12,8,19,1
129,4,1,13,8,27,1
129,4,1,14,72,19,1
129,4,1,15,72,27,1
129,4,1,16,-1,-1,0
129,4,1,17,-1,-1,0
129,4,1,18,-1,-1,0
129,4,1,19,-1,-1,0
129,4,1,20,-1,-1,0
129,4,1,21,-1,-1,0
129,4,1,22,-1,-1,0
129,4,1,23,-1,-1,0
129,4,1,24,-1,-1,0
129,4,1,25,-1,-1,0
129,4,1,26,-1,-1,0
129,4,1,27,-1,-1,0
129,4,1,28,-1,-1,0
129,4,1,29,-1,-1,0
129,4,1,30,-1,-1,0
129,4,1,31,-1,-1,0
130,4,2,0,0,20,1
130,4,2,1,0,28,1
130,4,2,2,64,20,1
130,4,2,3,64,28,1
130,4,2,4,0,21,1
130,4,2,5,0,29,1
130,4,2,6,64,21,1
130,4,2,7,64,29,1
130,4,2,8,8,20,1
130,4,2,9,8,28,1
130,4,2,10,72,20,1
130,4,2,11,72,28,1
130,4,2,12,8,21,1
130,4,2,13,8,29,1
130,4,2,14,72,21,1
130,4,2,15,72,29,1
130,4,2,16,-1,-1,0
130,4,2,17,-1,-1,0
130,4,2,18,-1,-1,0
130,4,2,19,-1,-1,0
130,4,2,20,-1,-1,0
130,4,2,21,-1,-1,0
130,4,2,22,-1,-1,0
130,4,2,23,-1,-1,0
130,4,2,24,-1,-1,0
130,4,2,25,-1,-1,0
130,4,2,26,-1,-1,0
130,4,2,27,-1,-1,0
130,4,2,28,-1,-1,0
130,4,2,29,-1,-1,0
130,4,2,30,-1,-1,0
130,4,2,31,-1,-1,0
131,4,3,0,0,22,1
131,4,3,1,0,30,1
131,4,3,2,64,22,1
131,4,3,3,64,30,1
131,4,3,4,0,23,1
131,4,3,5,0,31,1
131,4,3,6,64,23,1
131,4,3,7,64,31,1
131,4,3,8,8,22,1
131,4,3,9,8,30,1
131,4,3,10,72,22,1
131,4,3,11,72,30,1
131,4,3,12,8,23,1
131,4,3,13,8,31,1
131,4,3,14,72,23,1
131,4,3,15,72,31,1
131,4,3,16,-1,-1,0
131,4,3,17,-1,-1,0
131,4,3,18,-1,-1,0
131,4,3,19,-1,-1,0
131,4,3,20,-1,-1,0
131,4,3,21,-1,-1,0
131,4,3,22,-1,-1,0
131,4,3,23,-1,-1,0
131,4,3,24,-1,-1,0
131,4,3,25,-1,-1,0
131,4,3,26,-1,-1,0
131,4,3,27,-1,-1,0
131,4,3,28,-1,-1,0
131,4,3,29,-1,-1,0
131,4,3,30,-1,-1,0
131,4,3,31,-1,-1,0
132,4,4,0,1,16,1
132,4,4,1,1,24,1
132,4,4,2,65,16,1
132,4,4,3,65,24,1
132,4,4,4,1,17,1
132,4,4,5,1,25,1
132,4,4,6,65,17,1
132,4,4,7,65,25,1
132,4,4,8,9,16,1
132,4,4,9,9,24,1
132,4,4,10,73,16,1
132,4,4,11,73,24,1
132,4,4,12,9,17,1
132,4,4,13,9,25,1
132,4,4,14,73,17,1
132,4,4,15,73,25,1
132,4,4,16,-1,-1,0
132,4,4,17,-1,-1,0
132,4,4,18,-1,-1,0
132,4,4,19,-1,-1,0
132,4,4,20,-1,-1,0
132,4,4,21,-1,-1,0
132,4,4,22,-1,-1,0
132,4,4,23,-1,-1,0
132,4,4,24,-1,-1,0
132,4,4,25,-1,-1,0
132,4,4,26,-1,-1,0
132,4,4,27,-1,-1,0
132,4,4,28,-1,-1,0
132,4,4,29,-1,-1,0
132,4,4,30,-1,-1,0
132,4,4,31,-1,-1,0
133,4,5,0,1,18,1
133,4,5,1,1,26,1
133,4,5,2,65,18,1
133,4,5,3,65,26,1
133,4,5,4,1,19,1
133,4,5,5,1,27,1
133,4,5,6,65,19,1
133,4,5,7,65,27,1
133,4,5,8,9,18,1
133,4,5,9,9,26,1
133,4,5,10,73,18,1
133,4,5,11,73,26,1
133,4,5,12,9,19,1
133,4,5,13,9,27,1
133,4,5,14,73,19,1
133,4,5,15,73,27,1
133,4,5,16,-1,-1,0
133,4,5,17,-1,-1,0
133,4,5,18,-1,-1,0
133,4,5,19,-1,-1,0
133,4,5,20,-1,-1,0
133,4,5,21,-1,-1,0
133,4,5,22,-1,-1,0
133,4,5,23,-1,-1,0
133,4,5,24,-1,-1,0
133,4,5,25,-1,-1,0
133,4,5,26,-1,-1,0
133,4,5,27,-1,-1,0
133,4,5,28,-1,-1,0
133,4,5,29,-1,-1,0
133,4,5,30,-1,-1,0
133,4,5,31,-1,-1,0
134,4,6,0,1,20,1
134,4,6,1,1,28,1
134,4,6,2,65,20,1
134,4,6,3,65,28,1
134,4,6,4,1,21,1
134,4,6,5,1,29,1
134,4,6,6,65,21,1
134,4,6,7,65,29,1
134,4,6,8,9,20,1
134,4,6,9,9,28,1
134,4,6,10,73,20,1
134,4,6,11,73,28,1
134,4,6,12,9,21,1
134,4,6,13,9,29,1
134,4,6,14,73,21,1
134,4,6,15,73,29,1
134,4,6,16,-1,-1,0
134,4,6,17,-1,-1,0
134,4,6,18,-1,-1,0
134,4,6,19,-1,-1,0
134,4,6,20,-1,-1,0
134,4,6,21,-1,-1,0
134,4,6,22,-1,-1,0
134,4,6,23,-1,-1,0
134,4,6,24,-1,-1,0
134,4,6,25,-1,-1,0
134,4,6,26,-1,-1,0
134,4,6,27,-1,-1,0
134,4,6,28,-1,-1,0
134,4,6,29,-1,-1,0
134,4,6,30,-1,-1,0
134,4,6,31,-1,-1,0
135,4,7,0,1,22,1
135,4,7,1,1,30,1
135,4,7,2,65,22,1
135,4,7,3,65,30,1
135,4,7,4,1,23,1
135,4,7,5,1,31,1
135,4,7,6,65,23,1
135,4,7,7,65,31,1
135,4,7,8,9,22,1
135,4,7,9,9,30,1
135,4,7,10,73,22,1
135,4,7,11,73,30,1
135,4,7,12,9,23,1
135,4,7,13,9,31,1
135,4,7,14,73,23,1
135,4,7,15,73,31,1
135,4,7,16,-1,-1,0
135,4,7,17,-1,-1,0
135,4,7,18,-1,-1,0
135,4,7,19,-1,-1,0
135,4,7,20,-1,-1,0
135,4,7,21,-1,-1,0
135,4,7,22,-1,-1,0
135,4,7,23,-1,-1,0
135,4,7,24,-1,-1,0
135,4,7,25,-1,-1,0
135,4,7,26,-1,-1,0
135,4,7,27,-1,-1,0
135,4,7,28,-1,-1,0
135,4,7,29,-1,-1,0
135,4,7,30,-1,-1,0
135,4,7,31,-1,-1,0
136,4,8,0,2,16,1
136,4,8,1,2,24,1
136,4,8,2,66,16,1
136,4,8,3,66,24,1
136,4,8,4,2,17,1
136,4,8,5,2,25,1
136,4,8,6,66,17,1
136,4,8,7,66,25,1
136,4,8,8,10,16,1
136,4,8,9,10,24,1
136,4,8,10,74,16,1
136,4,8,11,74,24,1
136,4,8,12,10,17,1
136,4,8,13,10,25,1
136,4,8,14,74,17,1
136,4,8,15,74,25,1
136,4,8,16,-1,-1,0
136,4,8,17,-1,-1,0
136,4,8,18,-1,-1,0
136,4,8,19,-1,-1,0
136,4,8,20,-1,-1,0
136,4,8,21,-1,-1,0
136,4,8,22,-1,-1,0
136,4,8,23,-1,-1,0
136,4,8,24,-1,-1,0
136,4,8,25,-1,-1,0
136,4,8,26,-1,-1,0
136,4,8,27,-1,-1,0
136,4,8,28,-1,-1,0
136,4,8,29,-1,-1,0
136,4,8,30,-1,-1,0
136,4,8,31,-1,-1,0
137,4,9,0,2,18,1
137,4,9,1,2,26,1
137,4,9,2,66,18,1
137,4,9,3,66,26,1
137,4,9,4,2,19,1
137,4,9,5,2,27,1
137,4,9,6,66,19,1
137,4,9,7,66,27,1
137,4,9,8,10,18,1
137,4,9,9,10,26,1
137,4,9,10,74,18,1
137,4,9,11,74,26,1
137,4,9,12,10,19,1
137,4,9,13,10,27,1
137,4,9,14,74,19,1
137,4,9,15,74,27,1
137,4,9,16,-1,-1,0
137,4,9,17,-1,-1,0
137,4,9,18,-1,-1,0
137,4,9,19,-1,-1,0
137,4,9,20,-1,-1,0
137,4,9,21,-1,-1,0
137,4,9,22,-1,-1,0
137,4,9,23,-1,-1,0
137,4,9,24,-1,-1,0
137,4,9,25,-1,-1,0
137,4,9,26,-1,-1,0
137,4,9,27,-1,-1,0
137,4,9,28,-1,-1,0
137,4,9,29,-1,-1,0
137,4,9,30,-1,-1,0
137,4,9,31,-1,-1,0
138,4,10,0,2,20,1
138,4,10,1,2,28,1
138,4,10,2,66,20,1
138,4,10,3,66,28,1
138,4,10,4,2,21,1
138,4,10,5,2,29,1
138,4,10,6,66,21,1
138,4,10,7,66,29,1
138,4,10,8,10,20,1
138,4,10,9,10,28,1
138,4,10,10,74,20,1
138,4,10,11,74,28,1
138,4,10,12,10,21,1
138,4,10,13,10,29,1
138,4,10,14,74,21,1
138,4,10,15,74,29,1
138,4,10,16,-1,-1,0
138,4,10,17,-1,-1,0
138,4,10,18,-1,-1,0
138,4,10,19,-1,-1,0
138,4,10,20,-1,-1,0
138,4,10,21,-1,-1,0
138,4,10,22,-1,-1,0
138,4,10,23,-1,-1,0
138,4,10,24,-1,-1,0
138,4,10,25,-1,-1,0
138,4,10,26,-1,-1,0
138,4,10,27,-1,-1,0
138,4,10,28,-1,-1,0
138,4,10,29,-1,-1,0
138,4,10,30,-1,-1,0
138,4,10,31,-1,-1,0
139,4,11,0,2,22,1
139,4,11,1,2,30,1
139,4,11,2,66,22,1
139,4,11,3,66,30,1
139,4,11,4,2,23,1
139,4,11,5,2,31,1
139,4,11,6,66,23,1
139,4,11,7,66,31,1
139,4,11,8,10,22,1
139,4,11,9,10,30,1
139,4,11,10,74,22,1
139,4,11,11,74,30,1
139,4,11,12,10,23,1
139,4,11,13,10,31,1
139,4,11,14,74,23,1
139,4,11,15,74,31,1
139,4,11,16,-1,-1,0
139,4,11,17,-1,-1,0
139,4,11,18,-1,-1,0
139,4,11,19,-1,-1,0
139,4,11,20,-1,-1,0
139,4,11,21,-1,-1,0
